1, 0.823895, 99
2, 0.870492, 99
3, 0.716417, 99
4, 0.778846, 99
5, 0.826708, 99
6, 0.847873, 99
7, 0.666817, 99
8, 0.060288, 99
9, 0.070471, 99
10, 0.044734, 99
11, 0.051305, 99
12, 0.064363, 99
13, 0.068059, 99
14, 0.059068, 99
15, 0.054464, 99
16, 0.050905, 99
17, 0.028926, 99
18, 0.034584, 99
19, 0.061233, 99
20, 0.035144, 99
21, 0.039117, 99
22, 0.047651, 99
23, 0.044740, 99
24, 0.039940, 99
25, 0.032204, 99
26, 0.046276, 99
27, 0.044030, 99
28, 0.062086, 99
29, 0.042533, 99
30, 0.046736, 99
31, 0.067497, 99
32, 0.052106, 99
33, 0.035777, 99
34, 0.038783, 99
35, 0.038278, 99
36, 0.026542, 99
37, 0.075232, 99
38, 0.034600, 99
39, 0.038284, 99
40, 0.032542, 99
41, 0.056468, 99
42, 0.057457, 99
43, 0.041579, 99
44, 0.036611, 99
45, 0.053732, 99
46, 0.063665, 99
47, 0.025118, 99
48, 0.034376, 99
49, 0.013852, 99
50, 0.024781, 99
51, 0.006067, 99
52, 0.022342, 99
53, 0.018762, 99
54, 0.039537, 99
55, 0.035156, 99
56, 0.037047, 99
57, 0.037238, 99
58, 0.033693, 99
59, 0.019241, 99
60, 0.035033, 99
61, 0.063217, 99
62, 0.053790, 99
63, 0.071897, 99
64, 0.058727, 99
65, 0.037787, 99
66, 0.031796, 99
67, 0.066199, 99
68, 0.019168, 99
69, 0.035148, 99
70, 0.045559, 99
1, 0.049140, 99
2, 0.053681, 99
3, 0.029999, 99
4, 0.037004, 99
5, 0.084341, 99
6, 0.049425, 99
7, 0.065747, 99
8, 0.794696, 99
9, 0.785469, 99
10, 0.688739, 99
11, 0.819457, 99
12, 0.726633, 99
13, 0.745116, 99
14, 0.332287, 99
15, 0.069141, 99
16, 0.076011, 99
17, 0.052880, 99
18, 0.054764, 99
19, 0.072158, 99
20, 0.045975, 99
21, 0.090395, 99
22, 0.056124, 99
23, 0.099153, 99
24, 0.048117, 99
25, 0.088109, 99
26, 0.036807, 99
27, 0.062341, 99
28, 0.076037, 99
29, 0.041994, 99
30, 0.078463, 99
31, 0.093294, 99
32, 0.091420, 99
33, 0.054452, 99
34, 0.099617, 99
35, 0.058888, 99
36, 0.036537, 99
37, 0.082444, 99
38, 0.043277, 99
39, 0.035239, 99
40, 0.052554, 99
41, 0.073716, 99
42, 0.071502, 99
43, 0.089364, 99
44, 0.064821, 99
45, 0.053234, 99
46, 0.064860, 99
47, 0.016372, 99
48, 0.079755, 99
49, 0.045856, 99
50, 0.035624, 99
51, 0.021314, 99
52, 0.027640, 99
53, 0.038776, 99
54, 0.060082, 99
55, 0.082129, 99
56, 0.070984, 99
57, 0.077994, 99
58, 0.073311, 99
59, 0.040217, 99
60, 0.089184, 99
61, 0.057925, 99
62, 0.058060, 99
63, 0.068778, 99
64, 0.052363, 99
65, 0.050658, 99
66, 0.069686, 99
67, 0.086581, 99
68, 0.052816, 99
69, 0.069219, 99
70, 0.048401, 99
1, 0.054014, 99
2, 0.063546, 99
3, 0.031966, 99
4, 0.037231, 99
5, 0.023886, 99
6, 0.016371, 99
7, 0.086480, 99
8, 0.078803, 99
9, 0.072037, 99
10, 0.044451, 99
11, 0.068468, 99
12, 0.065840, 99
13, 0.083232, 99
14, 0.105407, 99
15, 0.714589, 99
16, 0.271711, 99
17, 0.680437, 99
18, 0.684338, 99
19, 0.735241, 99
20, 0.385805, 99
21, 0.535847, 99
22, 0.059299, 99
23, 0.057946, 99
24, 0.063908, 99
25, 0.084866, 99
26, 0.080671, 99
27, 0.067836, 99
28, 0.081164, 99
29, 0.037756, 99
30, 0.090177, 99
31, 0.099172, 99
32, 0.072140, 99
33, 0.081542, 99
34, 0.097475, 99
35, 0.059775, 99
36, 0.043339, 99
37, 0.085292, 99
38, 0.051244, 99
39, 0.039117, 99
40, 0.034648, 99
41, 0.100777, 99
42, 0.090882, 99
43, 0.116390, 99
44, 0.062335, 99
45, 0.082161, 99
46, 0.052795, 99
47, 0.031272, 99
48, 0.056591, 99
49, 0.030440, 99
50, 0.020502, 99
51, 0.023649, 99
52, 0.028620, 99
53, 0.032922, 99
54, 0.085637, 99
55, 0.072993, 99
56, 0.081969, 99
57, 0.072614, 99
58, 0.070995, 99
59, 0.042110, 99
60, 0.097495, 99
61, 0.052663, 99
62, 0.049929, 99
63, 0.053963, 99
64, 0.046980, 99
65, 0.081788, 99
66, 0.049248, 99
67, 0.095436, 99
68, 0.055152, 99
69, 0.080068, 99
70, 0.057223, 99
1, 0.045161, 99
2, 0.057187, 99
3, 0.077489, 99
4, 0.044129, 99
5, 0.034144, 99
6, 0.047510, 99
7, 0.074046, 99
8, 0.079658, 99
9, 0.093797, 99
10, 0.052980, 99
11, 0.058773, 99
12, 0.059361, 99
13, 0.079398, 99
14, 0.069923, 99
15, 0.061094, 99
16, 0.044720, 99
17, 0.070167, 99
18, 0.068972, 99
19, 0.061583, 99
20, 0.054183, 99
21, 0.084264, 99
22, 0.633460, 99
23, 0.723131, 99
24, 0.642958, 99
25, 0.593614, 99
26, 0.665866, 99
27, 0.619842, 99
28, 0.732289, 99
29, 0.070892, 99
30, 0.134768, 99
31, 0.128423, 99
32, 0.100377, 99
33, 0.058737, 99
34, 0.119091, 99
35, 0.078661, 99
36, 0.067500, 99
37, 0.090695, 99
38, 0.050780, 99
39, 0.049463, 99
40, 0.050821, 99
41, 0.129857, 99
42, 0.123383, 99
43, 0.084726, 99
44, 0.073745, 99
45, 0.097392, 99
46, 0.108665, 99
47, 0.052170, 99
48, 0.067661, 99
49, 0.055180, 99
50, 0.013357, 99
51, 0.030887, 99
52, 0.040843, 99
53, 0.035679, 99
54, 0.112953, 99
55, 0.074914, 99
56, 0.080629, 99
57, 0.089749, 99
58, 0.093602, 99
59, 0.061648, 99
60, 0.122555, 99
61, 0.068077, 99
62, 0.057712, 99
63, 0.096393, 99
64, 0.046895, 99
65, 0.081362, 99
66, 0.078855, 99
67, 0.106035, 99
68, 0.083551, 99
69, 0.075726, 99
70, 0.069029, 99
1, 0.045704, 99
2, 0.048506, 99
3, 0.071257, 99
4, 0.023844, 99
5, 0.034951, 99
6, 0.025961, 99
7, 0.080149, 99
8, 0.095500, 99
9, 0.091303, 99
10, 0.080857, 99
11, 0.091154, 99
12, 0.067419, 99
13, 0.114633, 99
14, 0.050083, 99
15, 0.069060, 99
16, 0.075480, 99
17, 0.096447, 99
18, 0.069694, 99
19, 0.061255, 99
20, 0.017515, 99
21, 0.116308, 99
